user_id	interested_news_id
U11106	N1026 N13762 N14441 N15855 N16545 N1749 N21242 N2201 N24795 N26829 N28766 N28856 N29128 N29544 N31673 N32423 N36360 N39777 N43436 N43635 N46688 N48657 N54594 N55043 N59852 N60615 N60895 N61022 N7328 N8853
U1111	N17031
U11112	N10559 N12665 N33861 N41881 N51692 N52962 N54003 N56575 N60615 N60932 N62634 N871
U11114	N17099 N19410 N22270 N27526 N31057 N37120 N53585 N58642 N7328 N871
U11115	N10843 N17952 N28853 N3615 N46655 N54842
U11116	N31883 N35729 N64955 N8148
U11120	N35729 N63656 N63906
U11122	N48742 N54826
U11124	N10331 N10812 N1825 N34004 N37811 N40254 N40839 N43955 N48742 N5104 N51692 N52544 N53465 N54522 N64273 N7422
U11125	N20335 N21215 N27311 N2994 N50314 N51706 N58569
U11127	N32109 N3930
U1113	N11899 N18285 N21019 N3086 N32109 N45807 N48473 N56581
U11131	N12327 N23887 N28376 N43233
U11132	N27526 N55940
U11135	N11529 N14956 N18587 N23554 N23971 N28058 N30674 N43410 N46444 N51706 N53382 N5374 N56916 N57930 N57943 N58641 N61022
U11137	N12194 N23942 N30674 N51079 N6656
U11139	N4770
U1114	N15394 N20605 N25608 N27217 N39930 N42028 N47378 N52631
U11145	N24421 N53053 N59852 N9163
U11146	N1825 N22081 N31224 N34918 N40839 N63582 N64137
U11149	N40839 N61997
U1115	N10235 N12431 N19638 N21383 N29924 N41122 N4510 N45146 N45523 N49699 N53585 N57109 N58200 N8148 N871
U11152	N29594 N32641 N33485 N4567
U11153	N22270 N22880 N3500
U11155	N40716
U11156	N35729 N42726
U11157	N31895
U11158	N41224 N43955
U11159	N29544 N29597 N3259 N38179 N42137 N48124 N55043 N62838
U11164	N47508 N48657 N56586 N60615 N9763
U11165	N17500 N19347 N25634 N36751 N42137 N51706 N53585
U11170	N871
U11171	N10725 N12859 N16502 N19638 N22880 N24075 N27311 N28936 N29854 N32979 N38367 N39978 N46990 N51706 N52094 N52500 N55497 N59839 N6225 N63970 N64734 N812
U11172	N28058 N53585
U11175	N28229
U11176	N10235 N12493 N13011 N17109 N26606 N28058 N33617 N40839 N48742 N51706 N53465 N53470 N53585 N55204 N57754 N59231 N59822 N61174 N64408
U11177	N37748 N40716 N42146 N50060 N55582
U11178	N45999 N53585
U11182	N19318 N28467 N32641 N40376 N40442 N4936 N54522
U11184	N31057 N37069
U11185	N23554 N27311 N61103
U11189	N48755 N63970
U11193	N19638 N24158 N8148
U11194	N13832 N3128 N35108 N59649 N7328
U11197	N40839 N48473 N48742
U112	N13195 N39495 N45523 N54532 N9070
U11205	N52136 N64273
U11206	N16850 N20758 N44324 N52805
U11209	N32829 N40973 N48473 N59822
U1121	N3501 N4770
U11214	N43955 N53585
U11215	N32683 N34997 N40716 N6278
U11217	N19397 N20342 N2823 N2994 N38309 N44361
U11219	N10235 N10575 N10843 N17210 N22188 N22354 N28576 N28856 N29340 N31029 N33194 N3395 N37378 N37811 N38215 N38776 N41948 N4255 N42726 N4510 N48077 N48699 N53900 N54974 N55949 N58111 N58724 N59769 N60895 N61880 N63554 N64408 N64706 N64955 N6778 N8082 N8148 N8855 N9899
U11224	N14761 N41298 N55204
U11225	N34113
U11227	N11180 N13247 N24180 N37586 N49262 N62733 N64273
U11228	N14648 N22311 N29561 N45146 N53703 N54842 N56945
U1123	N36095 N36780 N47981 N48742 N61022 N7841
U11230	N45999 N46160 N62247
U11232	N10998 N16199 N16215 N21460 N22344 N26084 N27096 N28229 N29197 N30303 N34069 N34476 N36561 N37009 N38138 N38330 N39572 N46990 N47525 N48699 N49198 N51692 N53907 N55497 N5948 N60895 N64071 N64408 N64626 N7333 N7487 N8978
U11234	N48925 N4932 N871
U11236	N10235 N14742 N17343 N17498 N17685 N17952 N19131 N19152 N19716 N20392 N20746 N21766 N23370 N23394 N2994 N30570 N31057 N3243 N32437 N34564 N3500 N35729 N36751 N37811 N37857 N3863 N39572 N400 N40555 N41122 N44361 N46157 N48699 N51706 N58641 N59231 N61114 N64408 N871
U11238	N38367 N40716
U11240	N2823 N3841
U11241	N10897 N18587 N21178 N30802 N35062 N36780 N37377 N38215 N43436 N48124 N49908 N52149 N55897 N59323 N63034 N8834
U11243	N14417 N63970
U11244	N19974 N53585 N54842
U11245	N10897 N14761 N21460 N31681 N40839 N4198
U11247	N41881
U11248	N63970 N834
U11250	N10575 N10764 N12805 N19326 N21604 N30303 N34069 N35791 N3863 N3906 N42137 N43675 N45609 N48690 N54842 N57797 N60314 N64408 N8834
U11251	N17069 N40716 N42726 N63970 N65039
U11253	N29249 N61022
U11254	N54834 N55043 N8082
U11255	N21178 N55605
U11260	N7649
U11262	N19347 N42457 N63567 N63970
U11263	N63074 N7879
U11264	N14724 N19397 N21019 N28608 N32185 N3259 N50513 N51616 N60987
U11266	N52877
U11267	N34034 N9674
U11271	N15147 N21428 N2599 N41881 N42137 N45999 N5106 N54276 N58264
U11272	N13935 N15023 N1732 N18285 N19638 N28058 N32643 N37748 N41298 N49491 N55043 N60170 N7422 N871
U11273	N14761 N53585
U11275	N12223 N45190 N52365
U11276	N51388 N53585 N61404 N6890
U11277	N45523 N46655
U11278	N28134
U11283	N30121 N65232 N871
U11286	N10402 N22772 N57582
U11292	N11480 N18069 N26009 N29447 N32683 N38182 N41298 N53907 N5962 N6379
U11297	N12143 N12805 N19542 N22344 N24180 N2952 N31557 N35729 N37889 N38014 N39428 N40286 N40716 N51692 N5374 N54469 N5683 N57993 N58975 N63180 N871
U11299	N23901 N25604 N31177 N44540 N63180
U113	N30507 N62609 N6980
U11304	N11699 N13523 N14761 N17099 N17357 N1838 N18657 N23349 N26303 N27393 N30121 N32101 N3375 N35729 N39677 N4031 N42937 N45291 N4806 N50513 N5896 N64137 N8148
U11306	N12042 N33502 N35729 N54842
U11307	N55940
U11309	N12722 N21122 N24538 N30303 N30867 N3517 N42146 N48663 N53354 N56575
U11310	N12199 N42457 N50060 N51111 N54522 N59231 N60550 N6354 N63656
U11312	N3259 N41651
U11316	N30241 N37748 N43263 N48742 N61032 N64408 N7328 N871
U11317	N19236 N37857 N57886
U11318	N10559 N10671 N19318 N45807 N48615 N63180 N63970
U11320	N2078 N25158 N35607 N38850 N41651 N44361 N45663 N53330 N53921 N55497 N56353 N62620 N63970
U11322	N15765 N40839 N53585 N871
U11324	N21383 N27464 N3500 N37377 N5896 N59852
U11325	N14417 N21215 N33285 N39777 N57109
U11326	N1050 N3908
U11327	N54469 N60390 N871
U11328	N64273
U11329	N17099 N21019 N26196 N447 N47889 N48284 N48325 N55043 N57904 N5967 N6754
U1133	N40716
U11334	N19347 N42137 N42528 N5270
U11335	N10559 N14191 N14340 N14417 N16730 N19638 N21178 N22058 N28702 N3142 N33617 N3375 N34069 N42336 N43635 N43778 N54528
U11339	N31931
U1134	N45999 N51706
U11340	N44856 N4531 N45523 N51692 N62816 N64408 N9899
U11341	N15291 N20891 N267 N34869 N38330 N41965 N42457 N8148 N8878 N9340
U11342	N14417 N23414 N37811 N38285 N51706 N57582 N8148
U11344	N12805 N32643 N35729 N38182 N57457 N7422
U11346	N21019
U11348	N22018 N25158 N48699 N61880
U11351	N35597 N6225 N63180
U11354	N42336 N47525 N63970
U11355	N13762
U11356	N11273 N42137 N5791 N62318 N6576 N8148
U11357	N20351 N4524
U11359	N63970
U1136	N19638 N48742 N60615
U11360	N1455 N15538 N18285 N23554 N36445 N38014 N38179 N38472 N40716 N4524 N60314 N61880 N6225 N63180
U11362	N27341 N38159 N51187 N63835 N7422
U11364	N10897 N18285 N31224 N63180
U11366	N18285 N38182 N4404 N5290
U11368	N14206
U1137	N52962
U11373	N13263 N15803 N1940 N3971 N64513
U11374	N13710 N14956 N22952 N27526 N28766 N32069 N4247
U11375	N10559 N14340 N21178 N3471 N43903 N4932 N5241 N53907 N54469 N5469
U11377	N12398 N17333 N18100 N44361 N52398
U11379	N10559 N19638 N2782 N30144 N34004 N3491 N41881 N44251 N56586 N56889 N871
U1138	N53585
U11383	N37811 N51388 N64955 N7649
U11384	N15393 N40555 N54842
U11385	N29128 N3259 N40839 N45523
U11388	N3309 N54842 N871
U11390	N15269
U11393	N27526
U11396	N10897 N21019 N30867 N32109 N40442 N8834
U11398	N50373 N56841
U11399	N12894 N13429 N18004 N19347 N21383 N34069 N3500 N41881 N51692 N62634 N63970 N64408 N8148 N871
U1140	N14191 N14366 N20916 N29431 N30163 N60949
U11402	N22499 N23971 N63970
U11403	N15269 N17990 N61203
U11404	N45999
U11405	N25113 N32906 N40453 N54522 N55949
U11409	N12875 N3179 N34395 N51079
U1141	N11484 N60239 N60441
U11413	N29597 N36081
U11415	N28936 N40839 N47525 N48920 N63970
U11416	N11786 N14742 N15520 N20824 N22097 N32641 N38870 N64137
U11418	N10235 N7422
U1142	N25080 N30507 N41122 N43410 N51706 N8559
U11421	N18285 N21460
U11422	N41881 N61214 N64273
U11423	N14761 N17070 N31213 N3259 N39624 N63970
U11426	N14901 N42028 N44212
U1143	N34069 N871
U11432	N31138 N32069
U11436	N18127 N20079 N63970
U11438	N23554 N34069 N40376 N40716 N62546
U11439	N35729
U1144	N40716 N48890
U11440	N24180 N52121 N52805 N53585 N8539
U11443	N48925 N63854 N7376
U11447	N14171 N19974 N41651 N51706 N52136
U11453	N21958
U11454	N14761 N20912 N21484 N21895 N23370 N2994 N3946 N45523 N49061 N50755 N55937 N5791 N60932 N61022 N61997 N62395 N64019 N871
U11455	N48077
U11456	N17887 N34997 N63656
U11457	N34069
U11459	N18106 N24538 N40716 N48742
U11461	N19347
U11462	N23554 N6693
U11463	N10121 N40716 N43524 N8834
U11464	N20495 N56586 N8957
U11468	N52026
U11472	N3395
U11473	N1478 N44361 N48920 N51368 N53210
U11474	N2937 N40442 N41881 N53585 N871
U11477	N20342 N35729 N63034
U1148	N10559 N11484 N1362 N17292 N20758 N21178 N22270 N28058 N29948 N33617 N34552 N35905 N37378 N37857 N38032 N41983 N42726 N43674 N46357 N46984 N4770 N48411 N48615 N50060 N51805 N54378 N54522 N55582 N58690 N60989 N62838 N63314 N63656 N7062
U11481	N57464 N60550
U11486	N18378 N55940
U11487	N26009 N29948 N34564 N55043 N59852
U11489	N12168 N14191 N14340 N21510 N21895 N26754 N29279 N33617 N3491 N35305 N36609 N36739 N39421 N48742 N51706 N53585 N5393 N60895 N64408
U1149	N871
U11490	N18378 N23554 N33964 N3863 N40555 N40839 N45896 N51368 N51706 N58264 N60550 N63054
U11494	N26156 N40716 N43213 N45523
U11496	N12493
U11497	N3500
U1150	N157 N35729 N40716
U11501	N15765
U11503	N10897
U11506	N10843 N10897 N13836 N13968 N17423 N18378 N18446 N19236 N22270 N23554 N24406 N2782 N28828 N34069 N36751 N41439 N44150 N53544 N54422 N54834 N5599 N57886 N59649 N63180 N64734 N6939 N7328
U11508	N38367 N60550
U11509	N51706 N63970
U11511	N10897 N18106 N21019 N22499 N2823 N32109 N35729 N40716 N40839 N42726 N51692 N51706 N53585 N58641 N871
U11512	N10559 N27526 N27631 N34069 N3500 N51983 N54594 N59922 N62009 N63854
U11513	N18697 N21597 N57147 N60186 N61203
U11515	N17292 N28699 N3500 N4255 N54974 N7851
U11516	N16683
U11519	N25721 N27603 N35729 N40716
U1152	N15655 N28058 N49699 N61022 N61084
U11520	N43353 N48742
U11521	N1169 N23554 N8985
U11522	N157 N17031 N18069 N19397 N19903 N19974 N20746 N22260 N24913 N27311 N31931 N34069 N38309 N39430 N40628 N4428 N49699 N52858 N54522 N61103 N62306 N63970 N7328 N8119 N9899
U11524	N14638 N25258 N30867 N34561 N39777 N46608 N48373 N49519 N5106 N58871 N7534 N871
U11526	N29544 N36751 N60615 N61022 N62546 N63649 N7649
U11527	N15655 N23901 N27526 N51706 N7422
U11529	N1283 N21484 N29544 N5106
U11531	N1732 N20468 N23349 N55309 N63810
U11532	N43675
U11533	N58641
U11536	N45919 N62634 N63970
U11539	N14724 N16771 N28158 N35729 N51111 N6225
U1154	N23554
U11541	N1311 N14400 N24606 N25158 N29516 N32031 N41578 N46389 N57239
U11549	N29468 N39428 N64273
U11552	N23414
U11553	N60865 N61022 N871
U11554	N35729
U11556	N11795 N17391 N19347 N29948 N40839 N5301 N56353 N60445 N61103 N8148
U11559	N11484 N2202 N24809 N33312 N35729
U11564	N28702 N5325
U11565	N10559 N14761 N27907 N3501 N3908
U11566	N11551 N28203
U11567	N17498 N48890 N54522 N57886 N6107
U11568	N10629 N14340 N25985 N29021 N35800 N4037 N41526 N46608 N53907 N5791
U11570	N12805 N41651 N8834
U11572	N35729
U11573	N157 N27526 N34069 N47525 N740
U11574	N27526 N41881
U11575	N3491 N3500 N44251 N58078
U11577	N12894 N20326 N23658 N27526 N41881 N43222 N45523 N54497 N5469 N60615 N65185
U11578	N39769
U1158	N30802 N58538
U11582	N14340 N52339 N60550 N60552
U11583	N646
U11593	N23414 N40839
U11594	N1940 N31051 N34564 N38039 N46655 N7535
U11595	N33816 N48645 N48925 N58264
U11596	N20796 N34033 N44251 N58690
U11597	N17069 N4690 N52784 N53585
U11599	N20335 N34888
U116	N19782 N25109 N25586 N25811 N3908 N64822
U1160	N3500
U11600	N12845 N17099 N18005 N25258 N31883 N41167 N48742 N54803 N58731 N60615 N62634 N63970 N7780 N871
U11601	N19318 N32691 N47428 N49828
U11602	N12722 N32548 N40555 N47390 N4850 N56575
U11605	N19397 N35729 N54980 N5560 N57066 N64273
U11607	N14742 N5560
U11608	N23547 N37857 N55192
U1161	N3654 N39428 N51692 N53465
U11610	N15269
U11612	N20441
U11613	N25064
U11621	N55897
U11622	N20495 N43955 N58084 N817
U11623	N10897 N23414 N2415 N32109 N3280 N34561 N36739 N40949 N48937 N54303 N54528 N5699 N5791 N61120 N831
U11624	N1169 N23414 N26009 N28702 N34069 N37586 N4408 N8294
U1163	N19823 N27581 N32273 N56967 N57754 N9186
U11631	N27526 N52962 N63970
U11633	N10986 N14206 N14742 N29197 N40791 N51706 N52333 N53296 N63180 N7534
U11634	N26103 N34069 N41881 N42137 N42336 N53585 N871
U11636	N12822 N21178 N22344 N2599 N31057 N3500 N40442 N43416 N57336 N58641
U11639	N10897 N32485 N48742 N64273 N871
U11641	N40442 N40839 N51706 N58641 N63054 N871
U11645	N38309 N40658 N41881
U11646	N13762 N14761 N19638 N20377 N20758 N5270 N55512 N59852 N60304
U11647	N46301
U11649	N10843 N19690 N35486 N37857 N43846 N54422
U1165	N24538 N35439 N63970
U11650	N10897 N871
U11654	N5270 N817
U11656	N16870 N54469
U11657	N1825 N23901 N44361
U11658	N21383 N31893 N4255
U11663	N12334 N15068 N16244 N25608 N30802 N35972 N36097 N3971 N4770 N49531 N62546 N62634 N62957 N64137 N8929
U11664	N32607 N8918
U11669	N11484 N41881 N53585
U1167	N54232
U11670	N14340 N19982 N20495 N31714 N6890
U11673	N31213
U11674	N4510
U11676	N16221 N19716 N24096 N27526 N43524 N43903 N5791 N6108
U11677	N65184
U11679	N60615 N62342 N871
U11681	N23887 N25604 N39121 N58641
U11683	N18285 N30884 N54891
U11687	N19823
U11689	N1637 N39777 N54347
U1169	N20495 N37748 N41697
U11690	N45146 N46357 N59090
U11693	N14185 N31960 N3259 N41979 N52626 N58366
U11694	N41976 N458
U11698	N17498 N4936
U117	N12845 N53832
U1170	N30884 N3491 N51706
U11701	N10671 N35729 N54347
U11702	N10998 N14103 N33964 N7328
U11704	N20495
U11705	N15855 N28058 N44912 N45523
U11706	N10671 N10897 N24538 N28467 N3086 N31106 N36132 N54826 N58641
U1171	N53585
U11711	N11699 N12194 N14689 N15765 N18285 N18714 N20824 N25109 N25586 N28204 N28856 N29128 N30190 N32641 N35729 N36445 N39495 N40239 N42726 N44540 N48325 N48603 N4936 N49699 N53550 N53585 N5403 N54422 N55043 N56889 N61497 N61869 N63034 N63252 N63970 N8148 N9727
U11712	N1362 N14761 N2078 N21019 N37811 N37889 N50087 N61880
U11713	N10530 N10821 N10843 N10998 N17105 N19236 N21005 N39978 N49699 N52333 N52396 N59387
U11714	N61880
U11715	N35729
U11716	N25258 N54347 N54522
U11720	N27526 N35372 N42457 N53585
U11721	N13429
U11722	N13981 N15655 N15672 N19347 N20825 N26084 N30163 N3128 N33979 N35305 N39978 N43436 N45523 N45807 N48120 N51388 N55043 N57943 N58569 N58871 N63180 N6622 N8834
U11724	N19347
U11727	N2356 N27096 N45891
U11728	N1169 N12194 N18285 N20530 N23554 N24187 N33710 N48077 N554 N59769 N7754 N871
U11729	N1362 N14314 N1581 N16798 N17887 N19528 N20530 N21178 N25699 N28144 N30867 N38182 N42079 N42726 N43955 N4404 N45395 N46984 N4920 N55897 N64408 N871
U11731	N10559 N25791 N3270 N40716 N60615 N63970
U11732	N62733
U11735	N41948 N48925
U11736	N3900 N42137 N43955 N53336 N64273
U11737	N21383 N46582 N53585 N57582 N60186 N60615 N61880 N63741 N63970
U11739	N27581 N32098 N40716 N42726 N53354 N55043 N64408
U1174	N24283 N36813 N38367 N42362 N59984
U11740	N17391 N28841 N3259
U11741	N10812 N19347 N25761 N43497 N56586 N64163 N871
U11742	N48077 N64273 N7422
U11747	N38182 N40555 N48699
U11751	N10025 N21348 N37589 N4689 N817
U11757	N20495 N23414 N2937 N60932
U11761	N12875 N49491
U11763	N12168 N30867 N3500 N62816 N63970
U11764	N7534
U11765	N47508 N63970
U11766	N27526 N50513 N6479
U11769	N14956 N31106 N35729
U11771	N10986 N25889
U11777	N30814 N33506 N34262 N40286
U11779	N62546 N8148
U1178	N23394
U11782	N47167
U11783	N14742 N16215 N21895 N28735 N2994 N29948 N40254 N65039 N8834
U11785	N12328 N24689
U11786	N51706 N64273
U11788	N10764 N11529 N23570 N33859 N48742 N52136 N54378 N64408
U11790	N21981 N29597 N51706 N54377 N54594
U11792	N3491 N48615 N5497
U11793	N14742 N15765 N19716 N20530 N33271 N35729 N40837 N49998 N54842 N58078 N60895 N8834
U11794	N19823
U11796	N29249
U11797	N21970 N35729 N37889 N63970
U11798	N12194
U11801	N30190 N54522
U11806	N29197 N30867 N39777 N52121 N8957
U11808	N3501 N41881
U11809	N35729 N57582
U1181	N3259 N48615
U11810	N22852 N40716
U11811	N33922 N51706
U11816	N4795 N4932
U11818	N51706 N5750 N63913 N8148
U11820	N3243 N40376 N42726 N57464 N6285 N63180
U11821	N19638
U11827	N23554
U11828	N36751 N53585
U1183	N10629 N11916 N14742 N157 N27437 N30989 N32643 N45999 N49908 N54469 N54901 N5791 N58641 N58698 N62546 N8148
U11835	N22126 N29924 N54842
U11838	N15765 N19716 N3243 N37811 N40318 N40716 N42421 N44129 N48699 N54422 N60895 N871
U11839	N37748 N54842
U11840	N53585 N5980
U11841	N10897 N18004 N21656 N32098 N37811 N37857 N4247 N42528 N44361 N51706 N51983 N53585 N57886 N60364 N60539 N64273
U11842	N19542 N48742
U11846	N28907 N33170 N63180 N63970
U11847	N10897 N12709 N20392 N3259 N63180
U11850	N10235 N10575 N11653 N11703 N1362 N14761 N15817 N16215 N17498 N18069 N1914 N19237 N1940 N21005 N21178 N21460 N22260 N28058 N34564 N36888 N40442 N4159 N41651 N44361 N45016 N45523 N46439 N48411 N48699 N51111 N51388 N51777 N54980 N55940 N59323 N59688 N61084 N63854 N8907
U11851	N10986 N20919
U11854	N12859
U11856	N33964 N47981 N58410
U11857	N23554
U11858	N27542
U11862	N373
U11863	N21019 N35729 N59852
U11866	N1914
U11869	N10671 N14340 N18251 N29387 N33617 N37378 N40254 N52398 N58871
U11871	N10252 N10897 N15254 N15394 N20079 N37925 N44361 N51692 N52631
U11875	N21519 N24614 N34113 N5526 N57485
U11876	N14761 N24096 N24232 N25080 N26081 N26272 N28058 N32248 N41561 N41881 N46768 N57754
U11879	N10843 N51706
U1188	N25030 N25761 N41651 N45146 N52500 N5325 N9343
U11883	N2461 N2823
U11887	N17289 N22092 N35729 N44361 N54276
U11888	N14724 N23901 N26009 N33964 N38309 N55204 N56889
U11890	N51491
U11891	N1559 N30303 N35729 N3841 N41298 N41578
U11894	N14761 N21178 N33617 N40716
U11895	N38701 N42457 N61022
U11897	N12859 N17109 N26009 N45523 N48699 N7376
U11898	N871
U1190	N27311 N48124 N58641
U11901	N19296 N2823 N35854 N37377 N45609 N54522
U11903	N53585
U11904	N3500 N35729
U11906	N1732 N22976 N3500 N38168 N42105 N48925 N49175 N51289 N62163
U11907	N14724 N16141 N37748 N41633 N65172
U11908	N23414 N35729 N49699
U11909	N1670 N26754 N34869
U1191	N34705 N47435 N63970
U11918	N49458
U11919	N10331 N14742 N1581 N16215 N21685 N2823 N35729 N47981 N51692 N55497 N9899
U11920	N10746 N17498 N23414 N31916 N3500 N61022 N7328
U11921	N10559 N11940 N12194 N15085 N19347 N20139 N21656 N25158 N25415 N27526 N28058 N28188 N34399 N37811 N38182 N3908 N39535 N40195 N40839 N41881 N43955 N45020 N45523 N46990 N48615 N48925 N49145 N51706 N53585 N53962 N54522 N58538 N61404 N62318 N7062 N7649 N8148 N8957 N9273
U11924	N16870 N35305 N35972 N46357 N9158 N9399
U11927	N17109 N41578
U11935	N11405 N18378 N51706 N57582 N63906
U11937	N5106 N6778
U11940	N13827 N40839 N51935 N57464
U11941	N64273
U11945	N23414 N26250 N3309 N35729 N38701 N44251 N55497 N871
U11948	N56096 N7062 N871
U11950	N11273 N11484 N14689 N2782 N38330 N5791
U11951	N21019 N42137 N51706 N51877 N54522
U11952	N14565 N37754 N58183
U11957	N60833
U1196	N23352 N37377 N54192 N62318 N8864
U11963	N18004 N21202 N35729 N7328
U11969	N20335 N26714 N28058 N34069 N38182 N38330 N42801 N46301
U11973	N49175
U11975	N2814 N41651 N44361 N49699 N53216 N5828 N58698 N7376
U11977	N19296 N55949
U11978	N23414 N8167
U11980	N27631 N35729 N40839 N43846 N5469 N7328
U11981	N23986 N28319 N60615
U11983	N18572 N19296 N22260 N27526
U11984	N1169 N25971 N28144 N29924 N32109 N33617 N3501 N37120 N40442 N63554 N64137 N8148
U11987	N11405 N17919 N21178 N245 N31057 N44766 N49262 N60615 N6292
U11992	N20495 N27581
U11994	N10480 N22018
U11995	N11827 N38526
U11997	N10897 N1825 N19381 N20079 N20530 N22260 N35729 N36095 N38472 N41881 N43745 N59319
U120	N39498
U12001	N18573 N37384 N51983 N5374 N5980 N61114 N63854 N64955
U12002	N57886
U12005	N26169 N31057 N35729 N51983 N52136 N8148 N871
U12008	N18127 N55204
U12009	N11163 N22164 N32010 N43778 N44540 N53907 N55512 N57754 N57814 N60383
U12010	N13826 N871
U12011	N60550
U12013	N14761 N40716
U12014	N1914 N6693
U12018	N3615 N42146 N54522 N58264 N62318
U1202	N18285 N23554 N3243 N40555 N48920 N50533 N6285 N6576 N8422 N9340
U12023	N12194 N16160 N24765 N32069 N32109 N36511 N38330 N39777 N57797 N5791 N58538 N59984 N63741 N6905
U12024	N19638 N37857 N38179 N40442 N44251 N5270
U12026	N64273
U12027	N12709 N12894 N13762 N13923 N1455 N14847 N15538 N20977 N28058 N29368 N29954 N3161 N34069 N34564 N40555 N41351 N44730 N57949 N58690 N6108 N65185
U12028	N14191 N19326 N21604 N25811 N32069 N33657 N36509 N3863 N50566 N50806 N52109 N64408
U12032	N10530 N12805 N17069 N19131 N28134 N29182 N29249 N33173 N50510 N50580 N54842 N55204 N63906 N63970 N6905 N8978
U12033	N46301 N61363
U12035	N3243 N51983
U12038	N12493 N13861 N21460 N22270 N30303 N3259 N40716 N53973 N57109 N63180 N6627
U12039	N11795 N21519 N33132 N62155 N62546
U12045	N22029 N31090 N32203 N50538 N51706 N871
U12048	N14734 N37377 N41881 N42457
U12050	N45523 N51636 N54974 N63970
U12051	N10812 N27608 N37889 N40716 N4485 N48925 N63656 N871
U12056	N18867 N19397 N20824 N57012 N63582
U12057	N36888
U12059	N14761 N21122 N27526 N28188 N39535 N41968 N43955 N5241 N60989 N6103 N63583
U12064	N51706 N55582 N5599
U12067	N3841 N39731 N57147 N6121 N62546
U12070	N10998 N16215
U12072	N56889
U12073	N10897 N22880 N8834
U12074	N28856 N50538 N51706 N6225
U12078	N14529 N18285 N6595
U1208	N60615
U12081	N15393 N46655
U12083	N8148
U12084	N3491 N51706 N58615 N9163
U12086	N48663 N59284 N871
U1209	N21215 N6857
U12091	N19347 N20079 N24180 N34564 N36780 N41881 N45331 N57582 N61022 N63583 N871
U12092	N46681 N64266
U12093	N15765 N20079 N29021 N30303 N32205 N38039 N45020 N62395 N62816 N65039 N9666
